Code,Description,Category,Active,Unit,Default Price List - Exclusive,Default Price List - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
TS/5HR-242-12,HOSE REEL WITH 15M EPOXY HOSE & GRIGGER GUN - ECONO MODEL,CaterMarket,True,EACH,9056.25,9331.1,True,,,,,,,,,,,,,Standard Rate,Standard Rate,6900.0,0,Sales,Purchases
TS/5MPH-2SLN-08,DECK MOUNTED MINI PRE-RINSE SPRAY WITH 8 FAUCET,CaterMarket,True,EACH,5709.375,5883.4,True,,,,,,,,,,,,,Standard Rate,Standard Rate,4350.0,0,Sales,Purchases
TS/5PR-2S00,DECK MOUNTED PRE-RINSE SPRAY,CaterMarket,True,EACH,5315.625,5477.45,True,,,,,,,,,,,,,Standard Rate,Standard Rate,4050.0,-3,Sales,Purchases
TS/5PR-8W00,WALL MOUNTED PRE-RINSE SPRAY,CaterMarket,True,EACH,5512.5,5679.85,True,,,,,,,,,,,,,Standard Rate,Standard Rate,4200.0,0,Sales,Purchases
TS/B-0592,POT FILLER WITH DUBBLE JOINTED SPOUT - WALL MOUNTED,CaterMarket,True,EACH,4331.25,4463.15,True,,,,,,,,,,,,,Standard Rate,Standard Rate,3300.0,0,Sales,Purchases
TS/B-7132-05,HOSE REAL WITH 10M S/S HOSE & TRIGGER GUN,CaterMarket,True,EACH,18506.25,19069.3,True,,,,,,,,,,,,,Standard Rate,Standard Rate,14100.0,0,Sales,Purchases
TS/B-7232-05,HOSE REAL WITH 10M EPOXY HOSE & TRIGGER GUN,CaterMarket,True,EACH,12403.125,12779.95,True,,,,,,,,,,,,,Standard Rate,Standard Rate,9450.0,0,Sales,Purchases
TS/EA-1DF08-300,BAR FAUCET WITH SINGLE LEVER & HIGH SPOUT,CaterMarket,True,EACH,2362.5,2434.55,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1800.0,0,Sales,Purchases
TS/EA-1DF09-LH,KITCHEN FAUCET WITH SINGLE LEVER & SWIVEL SPOUT - DECK MOUNTED,CaterMarket,True,EACH,1575.0,1622.65,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1200.0,0,Sales,Purchases
TS/EU-6WF12,KITCHEN FAUCET WITH 6 BODY & 12 SPOUT,CaterMarket,True,EACH,2756.25,2840.5,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2100.0,-5,Sales,Purchases
TS/EX-RINSER-1,GLASS / PICHER RINSER - SINGLE - 18X17CM,CaterMarket,True,EACH,2953.125,3042.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2250.0,0,Sales,Purchases
TS/EX-RINSER-3,GLASS / PICHER RINSER - SINGLE - 63X22CM,CaterMarket,True,EACH,4331.25,4463.15,True,,,,,,,,,,,,,Standard Rate,Standard Rate,3300.0,0,Sales,Purchases
TS/G019430-45,UNIVERSAL SWING BRACKET FOR HOSE REEL,CaterMarket,True,EACH,2559.375,2636.95,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1950.0,0,Sales,Purchases
TSS0004,TOMATO SLICER - 4MM,CaterMarket,True,EACH,3150.0,3245.3,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2400.0,0,Sales,Purchases
TTP0000,3 TIER PLASTIC TEA TROLLEY - WITHOUT SIDE BINS - 1040 X 510 X 970MM,CaterMarket,True,EACH,2559.375,2636.95,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1950.0,0,Sales,Purchases
TTP0002,3 TIER PLASTIC TEA TROLLEY - WITHOUT SIDE BINS- 870 X 430 X 940MM,CaterMarket,True,EACH,2165.625,2231.0,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1650.0,0,Sales,Purchases
TTP0011,SIDE BIN - LARGE,CaterMarket,True,EACH,255.9375,263.35,True,,,,,,,,,,,,,Standard Rate,Standard Rate,195.0,0,Sales,Purchases
TTP0012,SIDE BIN - SMALL,CaterMarket,True,EACH,118.125,121.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,90.0,0,Sales,Purchases
TTT1002,2 TIER STAINLESS STEEL TEA TROLLEY,CaterMarket,True,EACH,2411.71875,2485.15,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1837.5,0,Sales,Purchases
TTT1003,3 TIER STAINLESS STEEL TEA TROLLEY,CaterMarket,True,EACH,2707.03125,2789.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2062.5,0,Sales,Purchases
TTT1005,5 TIER STAINLESS STEEL TROLLEY,CaterMarket,True,EACH,3740.625,3854.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2850.0,0,Sales,Purchases
URN0009,HOT WATER URN - 9LT - STAINLESS STEEL,,True,EACH,0.0,1479.19,True,,,,,,,,,,,,,Standard Rate,Standard Rate,0.0,-3,Sales,Purchases
URN0009-MR,HOT WATER URN - 9LT - MATT RED,,True,EACH,0.0,1743.33,True,,,,,,,,,,,,,Standard Rate,Standard Rate,0.0,0,Sales,Purchases
URN0016,HOT WATER URN - 16LT - STAINLESS STEEL,CaterMarket,True,EACH,1575.0,1622.65,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1200.0,0,Sales,Purchases
URN0016-B,HOT WATER URN - 16LT - MATT BALCK,CaterMarket,True,EACH,1771.875,1826.2,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1350.0,0,Sales,Purchases
URN0016-MR,HOT WATER URN - 16LT - MATT RED,CaterMarket,True,EACH,1771.875,1826.2,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1350.0,0,Sales,Purchases
URN0016-MY,HOT WATER URN - 16LT - YELLOW,CaterMarket,True,EACH,1771.875,1826.2,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1350.0,0,Sales,Purchases
URN0016-O,HOT WATER URN - 16LT - COPPER COLOUR,CaterMarket,True,EACH,1771.875,1826.2,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1350.0,0,Sales,Purchases
URN0024,HOT WATER URN - 24LT - STAINLESS STEEL,,True,EACH,0.0,1848.98,True,,,,,,,,,,,,,Standard Rate,Standard Rate,0.0,-2,Sales,Purchases
URN0024-MR,HOT WATER URN - 24LT - MATT RED,CaterMarket,True,EACH,1968.75,2028.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1500.0,0,Sales,Purchases
URN0024-MY,HOT WATER URN - 24LT - YELLOW,CaterMarket,True,EACH,1968.75,2028.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1500.0,0,Sales,Purchases
URN0024-O,HOT WATER URN - 24LT - COPPER COLOUR,CaterMarket,True,EACH,1968.75,2028.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1500.0,0,Sales,Purchases
VPS0001,VEG PREP MACHINE WITH 5 BLADES,CaterMarket,True,EACH,13584.375,13997.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,10350.0,-4,Sales,Purchases
VPS0002,VEG PREP MACHINE WITH 5 BLADES - WIDE MOUTH,CaterMarket,True,EACH,14568.75,15012.1,True,,,,,,,,,,,,,Standard Rate,Standard Rate,11100.0,0,Sales,Purchases
VPS0240,VACUUM PACK MACHINE - 240MM,CaterMarket,True,EACH,12600.0,12983.5,True,,,,,,,,,,,,,Standard Rate,Standard Rate,9600.0,0,Sales,Purchases
VPS0260,VACUUM PACK MACHINE - 260MM,CaterMarket,True,EACH,10237.5,10548.95,True,,,,,,,,,,,,,Standard Rate,Standard Rate,7800.0,0,Sales,Purchases
VPS0300,VACUUM PACK MACHINE - 300MM,CaterMarket,True,EACH,13584.375,13997.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,10350.0,0,Sales,Purchases
VPS0300-GF,VACUUM PACK MACHINE WITH GAS FLUSHING SYSTEM - 300MM,CaterMarket,True,EACH,16537.5,17040.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,12600.0,0,Sales,Purchases
VPS0400FS,VACUUM PACK MACHINE - 400MM,CaterMarket,True,EACH,20671.875,21300.3,True,,,,,,,,,,,,,Standard Rate,Standard Rate,15750.0,0,Sales,Purchases
VPS0400FS-GF,VACUUM PACK MACHINE WITH GAS FLUSHING SYSTEM - 400MM,CaterMarket,True,EACH,21656.25,22314.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,16500.0,0,Sales,Purchases
VPS0400T,VACUUM PACK MACHINE - 400MM - TABLE MODEL,CaterMarket,True,EACH,19490.625,20083.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,14850.0,0,Sales,Purchases
VPS0450T-GF,VACUUM PACK MACHINE WITH GAS FLUSHING SYSTEM - 450MM,CaterMarket,True,EACH,26184.375,26980.15,True,,,,,,,,,,,,,Standard Rate,Standard Rate,19950.0,0,Sales,Purchases
VPS0500FS-GF,VACUUM PACK MACHINE WITH GAS FLUSHING SYSTEM - 500MM,CaterMarket,True,EACH,75403.125,77695.15,True,,,,,,,,,,,,,Standard Rate,Standard Rate,57450.0,0,Sales,Purchases
VPS0600FS-GF,VACUUM PACK MACHINE WITH GAS FLUSHING SYSTEM - 600MM,CaterMarket,True,EACH,56700.0,58423.45,True,,,,,,,,,,,,,Standard Rate,Standard Rate,43200.0,0,Sales,Purchases
VPS1003,GRATING BLADE - 3MM,CaterMarket,True,EACH,787.5,811.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,600.0,0,Sales,Purchases
VPS1004,GRATING BLADE - 4MM,CaterMarket,True,EACH,787.5,811.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,600.0,0,Sales,Purchases
VPS1007,GRATING BLADE - 7MM,CaterMarket,True,EACH,787.5,811.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,600.0,0,Sales,Purchases
VPS2002,SLICING BLADE - 2MM,CaterMarket,True,EACH,787.5,811.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,600.0,0,Sales,Purchases
VPS2004,SLICING BLADE - 4MM,CaterMarket,True,EACH,787.5,811.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,600.0,0,Sales,Purchases
VPS2008,SLICING BLADE - 8MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS2010,SLICING BLADE - 10MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS2014,SLICING BLADE - 14MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS3001,CURVED SLICING BLADE - 1MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS3002,CURVED SLICING BLADE - 2MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS3005,CURVED SLICING BLADE - 5MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS4008,CHIPPING BLADE - 8MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS4010,CHIPPING BLADE - 10MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS5004,JULIENNE BLADE - 4MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS5008,JULIENNE BLADE - 8MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS5010,JULIENNE BLADE - 10MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS5025,JULIENNE BLADE - 2.5MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS6008,DICING BLADE - 8MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS6010,DICING BLADE - 10MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS6012,DICING BLADE - 12MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS6020,DICING BLADE - 20MM,CaterMarket,True,EACH,1181.25,1216.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,900.0,0,Sales,Purchases
VPS7001,PARMASAN GRATING BLADE,CaterMarket,True,EACH,787.5,811.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,600.0,0,Sales,Purchases
VPS9000,EJECTOR PLATE,CaterMarket,True,EACH,393.75,405.95,True,,,,,,,,,,,,,Standard Rate,Standard Rate,300.0,0,Sales,Purchases
WBS0000,WALL BRACKET FOR FRY CUTTER,CaterMarket,True,EACH,708.75,782.0,True,,,,,,,,,,,,,Standard Rate,Standard Rate,540.0,0,Sales,Purchases
