Code,Description,Category,Active,Unit,Default Price List - Exclusive,Default Price List - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
BSB1680-S/COVER,SOUND COVER FOR 1680 BLENDER,CaterMarket,True,EACH,2362.5,2434.55,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1800.0,0,Sales,Purchases
BSB1680C/C,"BLENDER WITH DIGITAL CONTROL, 2LT JUG & SOUND PROOF COVER",CaterMarket,True,EACH,6693.75,6897.7,True,,,,,,,,,,,,,Standard Rate,Standard Rate,5100.0,-4,Sales,Purchases
BTA0013,ALUMINIUM BAKING TRAY - 600 X 400 X 20MM,CaterMarket,True,EACH,275.625,284.05,True,,,,,,,,,,,,,Standard Rate,Standard Rate,210.0,0,Sales,Purchases
BTA0023,ALUMINIUM BAKING TRAY 2/3GN,CaterMarket,True,EACH,147.65625,151.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,112.5,0,Sales,Purchases
BTA0064-L,ALUMINIUM BAKING TRAY - 600 X 400 X 10MM,CaterMarket,True,EACH,236.25,243.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,180.0,0,Sales,Purchases
BTA0064-T,TEFLON COATED BAKING TRAY - 600 X 400 X 30MM,CaterMarket,True,EACH,433.125,446.2,True,,,,,,,,,,,,,Standard Rate,Standard Rate,330.0,0,Sales,Purchases
BTS0011,STAINLESS STEEL BAKING TRAY 1/1GN,CaterMarket,True,EACH,246.09375,254.15,True,,,,,,,,,,,,,Standard Rate,Standard Rate,187.5,-21,Sales,Purchases
BTT1-15-64,BAKING TRAT TROLLEY - 15 TIER,CaterMarket,True,EACH,5414.0625,5578.65,True,,,,,,,,,,,,,Standard Rate,Standard Rate,4125.0,0,Sales,Purchases
BTT1-7-64,BAKING TRAT TROLLEY - 7 TIER,CaterMarket,True,EACH,4183.59375,4311.35,True,,,,,,,,,,,,,Standard Rate,Standard Rate,3187.5,0,Sales,Purchases
CAM-100LCD,INSULATED BEVERAGE SERVER - 5.5 LITER,CaterMarket,True,EACH,4200.0,4636.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,3200.0,0,Sales,Purchases
CAM-500LCD,INSULATED BEVERAGE SERVER - 18 LITER,CaterMarket,True,EACH,4620.0,5100.25,True,,,,,,,,,,,,,Standard Rate,Standard Rate,3520.0,0,Sales,Purchases
CAM-UPC400/401,INSULATED FOOD PAN CARRIER - UPC400,CaterMarket,True,EACH,6720.0,7418.65,True,,,,,,,,,,,,,Standard Rate,Standard Rate,5120.0,0,Sales,Purchases
CAM-UPC800/401,INSULATED FOOD PAN CARRIER - UPC800,CaterMarket,True,EACH,21000.0,23184.0,True,,,,,,,,,,,,,Standard Rate,Standard Rate,16000.0,0,Sales,Purchases
CBC0008,COFFEE BREWER - 8LT - STAINLESS STEEL,,True,EACH,0.0,3116.86,True,,,,,,,,,,,,,Standard Rate,Standard Rate,0.0,0,Sales,Purchases
CBC0014,COFFEE BREWER - 14LT - STAINLESS STEEL,CaterMarket,True,EACH,3150.0,3245.3,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2400.0,-1,Sales,Purchases
CBC0014-B,COFFEE BREWER - 14LT - BLACK,CaterMarket,True,EACH,3346.875,3448.85,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2550.0,0,Sales,Purchases
CBC0018,COFFEE BREWER - 18LT - STAINLESS STEEL,CaterMarket,True,EACH,0.0,3651.25,True,,,,,,,,,,,,,Standard Rate,Standard Rate,0.0,0,Sales,Purchases
CBC0018-B,COFFEE BREWER - 18LT - BLACK,CaterMarket,True,EACH,3740.625,3854.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2850.0,0,Sales,Purchases
CBS0000,CHIPPER BRIDGE,CaterMarket,True,EACH,708.75,782.0,True,,,,,,,,,,,,,Standard Rate,Standard Rate,540.0,0,Sales,Purchases
CBS1001,CONE BAKER SINGLE,CaterMarket,True,EACH,1771.875,1826.2,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1350.0,0,Sales,Purchases
CBS1002,CONE BAKER DOUBLE,CaterMarket,True,EACH,3346.875,3448.85,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2550.0,0,Sales,Purchases
CDS1000,CHIP DUMP,CaterMarket,True,EACH,3150.0,3245.3,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2400.0,-13,Sales,Purchases
CDS2000,CHIP DUMP / PACKING STATION,CaterMarket,True,EACH,8071.875,8316.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,6150.0,0,Sales,Purchases
CGS0002,CONTACT GRILL - NON-STICK FLAT PLATES,CaterMarket,True,EACH,2953.125,3042.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2250.0,0,Sales,Purchases
CGS1002,CONTACT GRILL - NON-STICK RIBBED PLATES,CaterMarket,True,EACH,2953.125,3042.9,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2250.0,-1,Sales,Purchases
CHS0006,CHIPPER 14MM / 6 HOLE,CaterMarket,True,EACH,1575.0,1622.65,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1200.0,0,Sales,Purchases
CHS0007,CHIPPER 12MM / 7 HOLE,CaterMarket,True,EACH,1575.0,1622.65,True,,,,,,,,,,,,,Standard Rate,Standard Rate,1200.0,0,Sales,Purchases
CKF0002,CLEANING KIT - 2 PIECE,CaterMarket,True,EACH,3346.875,3448.85,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2550.0,0,Sales,Purchases
CKF0005,CLEANING KIT - 5 PIECE,CaterMarket,True,EACH,3346.875,3448.85,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2550.0,0,Sales,Purchases
CMB1018,COFFEE MACHINE SINGLE 1.8LT,CaterMarket,True,EACH,3543.75,3651.25,True,,,,,,,,,,,,,Standard Rate,Standard Rate,2700.0,0,Sales,Purchases
CMS0001,CREPE MAKER SINGLE,CaterMarket,True,EACH,4134.375,4259.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,3150.0,0,Sales,Purchases
COB-RX10D,CONVECTION OVEN 10 PAN,CaterMarket,True,EACH,73828.125,76072.5,True,,,,,,,,,,,,,Standard Rate,Standard Rate,56250.0,0,Sales,Purchases
COB-RX6D,CONVECTION OVEN 6 PAN,CaterMarket,True,EACH,61523.4375,63393.75,True,,,,,,,,,,,,,Standard Rate,Standard Rate,46875.0,0,Sales,Purchases
COS-GB-1604-H,4 PAN CONVECTION OVEN WITH HUMIDIFICATION - 1/1GN & 600X400MM,CaterMarket,True,EACH,29334.375,30226.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,22350.0,0,Sales,Purchases
COS-GN-1104-H,4 PAN CONVECTION OVEN WITH HUMIDIFICATION - 1/1GN,CaterMarket,True,EACH,17325.0,17851.45,True,,,,,,,,,,,,,Standard Rate,Standard Rate,13200.0,0,Sales,Purchases
COS-GN-1204,4 PAN CONVECTION OVEN - 1/2GN,CaterMarket,True,EACH,7481.25,7708.45,True,,,,,,,,,,,,,Standard Rate,Standard Rate,5700.0,0,Sales,Purchases
COS-GN-2304,4 PAN CONVECTION OVEN - 2/3GN,CaterMarket,True,EACH,8465.625,8722.75,True,,,,,,,,,,,,,Standard Rate,Standard Rate,6450.0,0,Sales,Purchases
COS-GR-4530-03,3 PAN CONVECTION OVEN WITH GRILL & HUMIDIFICATION - 450X300MM,CaterMarket,True,EACH,5414.0625,5578.65,True,,,,,,,,,,,,,Standard Rate,Standard Rate,4125.0,0,Sales,Purchases
COS0004,4 PAN CONVECTION OVEN,CaterMarket,True,EACH,8071.875,8316.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,6150.0,0,Sales,Purchases
CR/ATCB-24,600MM / 2 BURNER CHAR GRILLER,CaterMarket,True,EACH,13584.375,13997.8,True,,,,,,,,,,,,,Standard Rate,Standard Rate,10350.0,0,Sales,Purchases
CR/ATCB-36,900MM / 3 BURNER CHAR GRILLER,CaterMarket,True,EACH,19490.625,20083.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,14850.0,0,Sales,Purchases
CR/ATFS-40,GAS FRYER SINGLE 20LT - FLOOR STANDING,CaterMarket,True,EACH,21656.25,22314.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,16500.0,-7,Sales,Purchases
CR/ATFS-75,GAS FRYER SINGLE 35LT - FLOOR STANDING,CaterMarket,True,EACH,29334.375,30226.6,True,,,,,,,,,,,,,Standard Rate,Standard Rate,22350.0,-1,Sales,Purchases
CR/ATHP-12-2,2 BURNER GAS BOILING TABLE,CaterMarket,True,EACH,7481.25,7708.45,True,,,,,,,,,,,,,Standard Rate,Standard Rate,5700.0,0,Sales,Purchases
CR/ATHP-24-4,4 BURNER GAS BOILING TABLE,CaterMarket,True,EACH,12206.25,12577.55,True,,,,,,,,,,,,,Standard Rate,Standard Rate,9300.0,-1,Sales,Purchases
