Code,Description,Category,Active,Unit,Default Price List - Exclusive,Default Price List - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
BKS0015,BUCKET & LID - S/STEEL 15LT,BCE,TRUE,EACH,467.95,538.14,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,374.36,0,Sales,Purchases
BKS0020,BUCKET & LID - S/STEEL 20LT,BCE,TRUE,EACH,588.95,677.29,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,471.16,0,Sales,Purchases
BL-018,Double Milkshake Maker,,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BL200,BLIND LOOPS,,TRUE,,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BLX,DISCONTINUED!!! --- BLIXER 3- ROBOT COUPE (MIXER/BLENDER),DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BLX0003,BLIXER 3 - ROBOT COUPE (MIXER / BLENDER),BCE,TRUE,EACH,29870.00,34350.50,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,22760.00,0,Sales,Purchases
BLX0005,BLIXER 5G - ROBOT COUPE [230/50/1],BCE,TRUE,EACH,46830.00,53854.50,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,37464.00,0,Sales,Purchases
BM1DTM,DISCONTINUED!!! --- BAIN MARIE 1 DIVISION TABLE MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BM2DTM,DISCONTINUED!!! --- BAIN MARIE 2 DIVISION TABLE MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BM3DSGFM,DISCONTINUED!!! --- BAIN MARIE 3 DIVISION C/W SNEEZE GUARD FLOOR MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,6870.00,-3,Sales,Purchases
BM3DTM,DISCONTINUED!!! --- BAIN MARIE 3 DIVISION TABLE MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,3040.00,0,Sales,Purchases
BM3DWHC,DISCONTINUED!!! --- BAIN MARIE 3 DIVISION WITH HOT CLOSET,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,8290.00,-7,Sales,Purchases
BM4DSGFM,DISCONTINUED!!! --- BAIN MARIE 4 DIVISION C/W SNEEZE GUARD FLOOR MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,8260.00,-5,Sales,Purchases
BM4DTM,DISCONTINUED!!! --- BAIN MARIE 4 DIVISION TABLE MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,3650.00,0,Sales,Purchases
BM4DWHC,DISCONTINUED!!! --- BAIN MARIE 4 DIVISION WITH HOT CLOSET,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,10140.00,0,Sales,Purchases
BM5DFM,DISCONTINUED!!! --- BAIN MARIE 5 DIVISION FLOOR MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BM5DSGFM,DISCONTINUED!!! --- BAIN MARIE 5 DIVISION C/W SNEEZE GUARD FLOOR MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,9400.00,0,Sales,Purchases
BM5DTM,DISCONTINUED!!! --- BAIN MARIE 5 DIVISION TABLE MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,4430.00,0,Sales,Purchases
BM5DWHC,DISCONTINUED!!! --- BAIN MARIE 5 DIVISION WITH HOT CLOSET,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,11410.00,-6,Sales,Purchases
BM6DSGFM,DISCONTINUED!!! --- BAIN MARIE 6 DIVISION C/W SNEEZE GUARD FLOOR MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,9980.00,-5,Sales,Purchases
BM6DTM,DISCONTINUED!!! --- BAIN MARIE 6 DIVISION TABLE MODEL,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,4830.00,0,Sales,Purchases
BM6DWHC,DISCONTINUED!!! --- BAIN MARIE 6 DIVISION WITH HOT CLOSET,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,13320.00,-6,Sales,Purchases
BMA0001,BAIN MARIE TABLE TOP - 1 DIVISION,BCE,TRUE,EACH,3495.00,4019.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2740.00,0,Sales,Purchases
BMA0002,BAIN MARIE TABLE TOP - 2 DIVISION,BCE,TRUE,EACH,4095.00,4709.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,3204.00,0,Sales,Purchases
BMA0003,BAIN MARIE TABLE TOP - 3 DIVISION,BCE,TRUE,EACH,5015.00,5767.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,3924.00,0,Sales,Purchases
BMA4003,HOT FOOD BAR ANVIL - 3 DIVISION,BCE,TRUE,EACH,16665.00,19164.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-1,Sales,Purchases
BMCG6D,DISCONTINUED!!! --- BAIN MARIE 6 DIVISION CURVE GLASS 2180X700X900,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BMF3D,Bain Marie Floor Model 3 Division - 2.5kW 220v,SHP,TRUE,EACH,10395.00,11954.25,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,8250.00,0,Sales,Purchases
BMF4D,Bain Marie Floor Model 4 Division - 3kW 220v,SHP,TRUE,EACH,13041.00,14997.15,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,10350.00,0,Sales,Purchases
BMF5D,Bain Marie Floor Model 5 Division - 3kW 220v,SHP,TRUE,EACH,14830.20,17054.73,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,11770.00,0,Sales,Purchases
BMF6D,Bain Marie Floor Model 6 Division - 6kW 380v,SHP,TRUE,EACH,18207.00,20938.05,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,14450.00,0,Sales,Purchases
BMFM3,3 DIVISION 1100MM X 700MM X 900MM STAINLESS STEEL FLOOR MODEL BAINMARIE,ENCLODON,TRUE,EACH,6168.75,7094.06,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,4580.00,0,Sales,Purchases
BMFM3-1,DISCONTINUED!!! --- 3 DIVISON BAIN MARIE FLOOR MODEL WITH SNEEZE GUARD AND HOT CLOSET,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BMFM4,4 DIVISION 1440MM X 700MM X 900MM STAINLESS STEEL FLOOR MODEL BAINMARIE,ENCLODON,TRUE,EACH,6713.44,7720.45,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,4990.00,0,Sales,Purchases
BMFM5,5 DIVISION 1780MM X 700MM X 900MM STAINLESS STEEL FLOOR MODEL BAINMARIE,ENCLODON,TRUE,EACH,8006.25,9207.19,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,5950.00,0,Sales,Purchases
BMFM6,6 DIVISION 2125MM X 700MM X 900MM STAINLESS STEEL FLOOR MODEL BAINMARIE,ENCLODON,TRUE,EACH,9279.38,10671.28,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,6895.00,0,Sales,Purchases
BMFM6SGE,DISCONTINUED!!! --- BAINMARIE FLOOR MODEL 6 DIVISION SNEEZE GUARD ELECTRIC,DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BMHC3,3 DIVISION 1100MM X 700MM X 900MM STAINLESS STEEL HOT CLOSET (NO SNEEZE GUARD),ENCLODON,TRUE,EACH,8741.25,10052.44,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,6495.00,-1,Sales,Purchases
BMHC3D,Bain Marie On Hot Closet 3 Division - 3.5kW 220v,SHP,TRUE,EACH,14200.20,16330.23,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,11270.00,-2,Sales,Purchases
BMHC4,4 DIVISION 1440MM X 700MM X 900MM STAINLESS STEEL HOT CLOSET (NO SNEEZE GUARD),ENCLODON,TRUE,EACH,9397.50,10807.13,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,6985.00,-3,Sales,Purchases
BMHC4D,Bain Marie On Hot Closet 4 Division - 4.5kW 380v,SHP,TRUE,EACH,17614.80,20257.02,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,13980.00,0,Sales,Purchases
BMHC5,5 DIVISION1780MM X 700MM X 900MM STAINLESS STEEL HOT CLOSET (NO SNEEZE GUARD),ENCLODON,TRUE,EACH,10762.50,12376.88,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,7995.00,-2,Sales,Purchases
BMHC5D,Bain Marie On Hot Closet 5 Division - 4.5kW 380v,SHP,TRUE,EACH,19882.80,22865.22,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,15780.00,0,Sales,Purchases
BMHC6,6 DIVISION 2150MM X 700MM X 900MM STAINLESS STEEL HOT CLOSET (NO SNEEZE GUARD),ENCLODON,TRUE,EACH,13420.31,15433.36,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,9975.00,-2,Sales,Purchases
BMHC6D,Bain Marie On Hot Closet 6 Division - 8kW 380v,SHP,TRUE,EACH,23625.00,27168.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,18750.00,0,Sales,Purchases
BMKP,Mini KFC Pan,CHEETAH,TRUE,EACH,69.56,79.99,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,53.00,0,Sales,Purchases
BMN0530,BAKING SHEET NON-STICK EXOPAT 520MM X 315MM,BCE,TRUE,EACH,145.95,167.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BMN0600,BAKING SHEET NON-STICK EXOPAT - 600MM X 400MM,BCE,TRUE,EACH,212.95,244.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,170.36,0,Sales,Purchases
BMS3,3 DIVISION STAINLESS STEEL SNEEZE GUARD,ENCLODON,TRUE,EACH,2395.31,2754.61,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1780.00,0,Sales,Purchases
BMS4,4 DIVISION STAINLESS STEEL SNEEZE GUARD,ENCLODON,TRUE,EACH,3025.31,3479.11,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2245.00,0,Sales,Purchases
BMS5,5 DIVISION STAINLESS STEEL SNEEZE GUARD,ENCLODON,TRUE,EACH,3740.63,4301.72,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2780.00,0,Sales,Purchases
BMS6,6 DIVISION STAINLESS STEEL SNEEZE GUARD,ENCLODON,TRUE,EACH,4416.56,5079.05,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,3280.00,-2,Sales,Purchases
BMSG6D,DISCONTINUED!!! --- 6 DIVISION SQUARE GLASS BAIN MARIE S/STEEL EXT PED (2500x1100x1350mm),DISCONTINUED,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,26788.60,0,Sales,Purchases
BMST600,600x400 Mild Steel Tray,CHEETAH,TRUE,EACH,308.44,354.71,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,235.00,0,Sales,Purchases
BMST750,750x450 Mild Steel Tray,CHEETAH,TRUE,EACH,413.44,475.46,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,315.00,0,Sales,Purchases
BMTM1,1 DIVISION 500MM X 700MM X 300MM STAINLESS STEEL TABLE MODEL BAINMARIE,ENCLODON,TRUE,EACH,3491.25,4014.94,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2595.00,0,Sales,Purchases
BMTM2,2 DIVISION 800MM X 700MM X 300MM STAINLESS STEEL TABLE MODEL BAINMARIE,ENCLODON,TRUE,EACH,4029.38,4633.78,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,3070.00,0,Sales,Purchases
BMTM3,3 DIVISION 1100MM X 700MM X 300MM STAINLESS STEEL TABLE MODEL BAINMARIE,ENCLODON,TRUE,EACH,4711.88,5418.66,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,3495.00,0,Sales,Purchases
BMTM4,4 DIVISION 1440MM X 700MM X 300MM STAINLESS STEEL TABLE MODEL BAINMARIE,ENCLODON,TRUE,EACH,5991.56,6890.30,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,4450.00,0,Sales,Purchases
BMTM5,5 DIVISION 1780MM X 700MM X 300MM STAINLESS STEEL TABLE MODEL BAINMARIE,ENCLODON,TRUE,EACH,6700.31,7705.36,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,4980.00,0,Sales,Purchases
BMTM6,6 DIVISION 2125MM X 700MM X 300MM STAINLESS STEEL TABLE MODEL BAINMARIE,ENCLODON,TRUE,EACH,8065.31,9275.11,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,5995.00,0,Sales,Purchases
BND,BUN DIVIDER,GLOBAL,TRUE,EACH,25193.70,28972.76,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,19995.00,0,Sales,Purchases
BNDSWTM,BANDSAW TABLE MODEL 220V,,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,13500.00,-2,Sales,Purchases
BNSW220V,BANDSAW 220V,GLOBAL,TRUE,EACH,30233.70,34768.76,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,20000.00,-11,Sales,Purchases
BNSW380,BANDSAW 380V,GLOBAL,TRUE,EACH,30233.70,34768.76,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-1,Sales,Purchases
BO21.5,BO2 1.5 Kg Boere Bread shapes,CHEETAH,TRUE,EACH,443.63,510.17,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,338.00,0,Sales,Purchases
BO3,BO3 Bread Pan,CHEETAH,TRUE,EACH,381.94,439.23,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,291.00,0,Sales,Purchases
BO3 1/2,BO3 1/2 Bread Pan,CHEETAH,TRUE,EACH,299.25,344.14,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,228.00,0,Sales,Purchases
BO3/4SL,Albany Super loaf BO 3 / 4 Strap,CHEETAH,TRUE,EACH,465.94,535.83,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,355.00,0,Sales,Purchases
BO3/4SR,Albany Superior BO 3 / 4 Strap,CHEETAH,TRUE,EACH,441.00,507.15,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,336.00,0,Sales,Purchases
BO31/2L,BO3 1/2 Lid,CHEETAH,TRUE,EACH,175.88,202.26,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,134.00,0,Sales,Purchases
BO3L,BO3 Lid,CHEETAH,TRUE,EACH,242.81,279.23,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,185.00,0,Sales,Purchases
BO4,BO4 Bread Pan,CHEETAH,TRUE,EACH,451.50,519.23,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BO4 1/2,BO4 1/2 Bread Pan,CHEETAH,TRUE,EACH,406.88,467.91,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,310.00,0,Sales,Purchases
BO4/5SL,Albany Super loaf BO 4 / 5 Strap,CHEETAH,TRUE,EACH,630.00,724.50,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,480.00,-72,Sales,Purchases
BO4/5SR,Albany Superior BO4 / 5 Strap,CHEETAH,TRUE,EACH,618.19,710.92,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,471.00,0,Sales,Purchases
BO4/S5R,ALBANY SUPERIOR BO4 5 STRAP,,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BO41/2L,BO4 1/2 Lid,CHEETAH,TRUE,EACH,219.19,252.07,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,167.00,0,Sales,Purchases
BO4L,BO4 Lid,CHEETAH,TRUE,EACH,274.31,315.46,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,-64,Sales,Purchases
BO5,BO5 Bread Pan,CHEETAH,TRUE,EACH,584.06,671.67,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,445.00,-1,Sales,Purchases
BO5 1/2,BO5 1/2 Bread Pan,CHEETAH,TRUE,EACH,500.06,575.07,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BO51/2L,BO5 1/2 Lid,CHEETAH,TRUE,EACH,265.13,304.90,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BO5L,BO5 Lid,CHEETAH,TRUE,EACH,291.38,335.09,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,222.00,0,Sales,Purchases
BOIS001,SINGLE POT BOILING TABLE 500MM X 500MM,ENCLODON,TRUE,EACH,1010.63,1162.22,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,77000.00,0,Sales,Purchases
BOIS002,2 POT BOILING TABLE (STRAIGHT) 900MM X 410MM,ENCLODON,TRUE,EACH,2021.25,2324.44,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,1500.00,-3,Sales,Purchases
BOIS003,3 POT BOILING TABLE (STRAIGHT) 1300MM X 410MM,ENCLODON,TRUE,EACH,3031.88,3486.66,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,2250.00,-1,Sales,Purchases
BOIS004,4 POT BOILING TABLE (STRAIGHT) 1700MM X 410MM,ENCLODON,TRUE,EACH,4042.50,4648.88,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,3000.00,-1,Sales,Purchases
BOIS005,5 POT BOILING TABLE (STRAIGHT) 2125MM X 410MM,ENCLODON,TRUE,EACH,5046.56,5803.55,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,3845.00,0,Sales,Purchases
BOIST002,2 POT BOILING TABLE,ENCLODON,TRUE,EACH,2152.50,2475.38,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,1600.00,0,Sales,Purchases
BOIST004,4 POT BOILING TABLE (STAGGERED),ENCLODON,TRUE,EACH,4305.00,4950.75,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,3200.00,-28,Sales,Purchases
BOIST006,6 POT BOILING TABLE (STAGGERED),ENCLODON,TRUE,EACH,6457.50,7426.13,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,4800.00,0,Sales,Purchases
BOIST008,8 POT BOILING TABLE (STAGGERED),ENCLODON,TRUE,EACH,8610.00,9901.50,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,6560.00,0,Sales,Purchases
BOP0025,BAR OPTIC PLASTIC - ECLIPSE 25ML,BCE,TRUE,EACH,134.95,155.19,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BOS0004,BAR OPTIC WALL MOUNTED (4 PIECE) - OPTICS SOLD SEPARATELY,BCE,TRUE,EACH,690.95,794.59,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,552.76,0,Sales,Purchases
BOS004,BAR OPTIC,,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BOW0001,BOTTLE OPENER - WALL MOUNTED 47MM X 100MM X 30MM,BCE,TRUE,EACH,25.45,29.27,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,20.36,0,Sales,Purchases
BOW0002,BOTTLE TOP CATCHER - WALL MOUNTED PLASTIC 145MM X 36MM X 310MM,BCE,TRUE,EACH,185.95,213.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,148.76,0,Sales,Purchases
BP6,BAGUETTE PANS 6 FLUTE - TEFLON COATED,PANS,TRUE,EACH,0.00,0.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,0.00,-9,Sales,Purchases
BPW0001,BUTTER PADS - WOODEN 290MM,BCE,TRUE,EACH,154.95,178.19,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,123.96,0,Sales,Purchases
BQ323N,Ice Cream Machine Floor Model 2 Flavor 1 Mix,,TRUE,EACH,33908.70,38995.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,27126.96,0,Sales,Purchases
BQ323P,Ice Cream Machine Floor Model 2 Flavor 1 Mix With Pre-Cooling,,TRUE,EACH,38562.57,44346.96,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,0.00,-1,Sales,Purchases
BQ323PA,Ice Cream Machine Floor Model 2 Flavor 1 Mix With Pre-Cooling & Air-pump,,TRUE,EACH,40865.22,46995.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,32692.17,0,Sales,Purchases
BQ323T,Ice Cream Machine Table Modell 2 Flavor 1 Mix,,TRUE,EACH,32173.90,36999.99,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,25738.43,0,Sales,Purchases
BQ333PA,Soft Serve Machine Floor Model CW Pre-Cooling And Air-Pump System,,TRUE,EACH,43473.91,49995.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,0.00,-1,Sales,Purchases
BQ346PA,Ice Cream Machine Floor Model 2 Flavor 1 Mix,,TRUE,EACH,56517.39,64995.00,TRUE,,,,,,,,,,FALSE,FALSE,FALSE,Standard Rate,Standard Rate,45213.91,0,Sales,Purchases
BR1.22112,NOVECENTO MARTINI - 23.5CL H155MM W95MM (6),BCE,TRUE,EACH,72.95,83.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,58.36,0,Sales,Purchases
BR1.22114,NOVECENTO FIZZ - 22CL H124MM W90MM (6),BCE,TRUE,EACH,72.95,83.89,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,58.36,0,Sales,Purchases
BR1.22128,AMERICA '20s - GIN TONIC 75CL H226MM W109MM (6),BCE,TRUE,EACH,127.95,147.14,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BR1.22129,AMERICA '20s - COCKTAIL 25CL H202MM W78MM (6),BCE,TRUE,EACH,88.95,102.29,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,71.16,0,Sales,Purchases
BR1.22137,AMERICA '20s - COCKTAIL COUPE 23CL H157MM W98MM (6),BCE,TRUE,EACH,89.95,103.44,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BR1.22139,AMERICA '20s - DOF 38CL H92MM W88MM (6),BCE,TRUE,EACH,64.95,74.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,51.96,0,Sales,Purchases
BR1.22141,AMERICA '20s - COOLER 48CL H162MM W98MM (6),BCE,TRUE,EACH,65.95,75.84,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,52.76,0,Sales,Purchases
BR1.22142,AMERICA '20s - MARTINI 25CL H180MM W108MM (6),BCE,TRUE,EACH,104.95,120.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BR1.22145,AMERICA'20s - NICK & NORA 14CL H158.5MM W76MM (6),BCE,TRUE,EACH,76.95,88.49,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,61.56,0,Sales,Purchases
BR1.22146,AMERICA'20s - CORDIAL/LIQUEUR 8CL H150MM W56MM (6),BCE,TRUE,EACH,67.95,78.14,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,54.36,0,Sales,Purchases
BR1.22147,AMERICA'20s - COGNAC 65CL H164.5MM W107MM (6),BCE,TRUE,EACH,120.95,139.09,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,0.00,0,Sales,Purchases
BR1.22148,AMERICA'20s - SHOT 8CL H80MM W45MM (6),BCE,TRUE,EACH,36.25,41.69,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,29.00,0,Sales,Purchases
BR1.22150,AMERICA'20s - FIZZ 27.5CL H140MM W107MM (6),BCE,TRUE,EACH,93.95,108.04,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,75.16,0,Sales,Purchases
BR1.22152,AMERICA '20s - SAPPHIRE BLUE - DOF 37CL H92MM W88MM (6),BCE,TRUE,EACH,81.95,94.24,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,65.56,0,Sales,Purchases
BR1.22153,AMERICA '20s - LILAC ROSE - DOF 37CL H92MM W88MM (6),BCE,TRUE,EACH,81.95,94.24,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,65.56,0,Sales,Purchases
BR1.22154,AMERICA '20s - SAPPHIRE BLUE - COOLER 49CL H162MM W73.5MM (6),BCE,TRUE,EACH,74.95,86.19,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,59.96,0,Sales,Purchases
BR1.22155,AMERICA '20s - LILAC ROSE - COOLER 49CL H162MM W73.5MM (6),BCE,TRUE,EACH,74.95,86.19,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,59.96,0,Sales,Purchases
BR1.22156,AMERICA '20s - SAPPHIRE BLUE - ROCKS 30CL H83.5MM W83.5MM (6),BCE,TRUE,EACH,67.95,78.14,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,54.36,0,Sales,Purchases
BR1.22157,AMERICA '20s - LILAC ROSE - ROCKS 30CL H83.5MM W83.5MM (6),BCE,TRUE,EACH,67.95,78.14,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,54.36,0,Sales,Purchases
BR1.22158,AMERICA '20s - SAPPHIRE BLUE - LONG DRINK 40CL H158MM W68MM (6),BCE,TRUE,EACH,68.95,79.29,TRUE,,,,,,,,,,,,,Standard Rate,Standard Rate,55.16,0,Sales,Purchases
